id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
CHEM340,Chemistry of Materials,Chemistry of materials covering bonding structure crystalline solids semiconductors nanoscale materials and characterization.,3,"CHEM243 with C or better",Senior,4.0,"Materials Chemistry, Solid State Chemistry","Materials Chemistry, Solid State Chemistry, Nanomaterials, Semiconductors, Materials Characterization",Fall/Spring,TBD,Chemistry
CHEM360,Environmental Chemistry of Air Pollution and Climate Change,Chemistry of atmosphere including natural and polluted atmosphere air quality regulations and climate change.,3,"CHEM126 or CHEM122 with C or better",Junior,3.5,"Environmental Chemistry, Air Quality","Environmental Chemistry, Air Pollution, Climate Change, Atmospheric Chemistry, Environmental Regulations",Fall/Spring,TBD,Chemistry
CHEM361,Environmental Chemistry of Water and Soil Pollution,Chemistry of hydrosphere and geosphere including pollutant origins transport and decomposition pathways.,3,"CHEM360 or advanced chemistry course with C or better",Senior,4.0,"Environmental Chemistry, Pollution Science","Environmental Chemistry, Water Pollution, Soil Chemistry, Environmental Pollutants",Fall/Spring,TBD,Chemistry
CHEM391,Research and Independent Study,Opportunity to work on research project under individual guidance of chemistry department member.,3,"Junior standing in Chemistry",Junior,4.0,"Research Skills, Independent Study","Research Methods, Independent Study, Scientific Research, Chemistry Research",Fall/Spring,TBD,Chemistry
CHEM412,Inorganic Chemistry,Structure bonding properties and reactivity in inorganic chemistry including coordination and organometallic chemistry.,3,"CHEM244 with C or better",Senior,4.5,"Inorganic Chemistry, Advanced Chemistry","Inorganic Chemistry, Coordination Chemistry, Organometallic Chemistry, Chemical Bonding",Fall/Spring,TBD,Chemistry
CHEM437,Applications of Computational Chemistry and Molecular Modeling,Hands-on applications of computational chemistry and molecular modeling for organic bio- and physical chemistry.,3,None,Senior,4.0,"Computational Chemistry, Molecular Modeling","Computational Chemistry, Molecular Modeling, Chemical Software, Computer Applications",Fall/Spring,TBD,Chemistry
CHEM473,Biochemistry,Fundamentals of biochemistry including proteins enzymes carbohydrates nucleic acids with emphasis on biotechnology and medicine.,3,"CHEM244 or CHEM245 with C or better",Senior,4.0,"Biochemistry, Life Sciences","Biochemistry, Proteins, Enzymes, Biotechnology, Medical Chemistry",Fall/Spring,TBD,Chemistry
CHEM474,Biochemistry II,Advanced biochemistry focusing on metabolism energy synthesis and gene expression control including immune system.,3,"CHEM473 with C or better",Senior,4.5,"Advanced Biochemistry, Metabolism","Advanced Biochemistry, Metabolism, Gene Expression, Protein Synthesis, Drug Development",Fall/Spring,TBD,Chemistry
CHEM475,Biochemistry Lab I,Fundamental laboratory approaches for biochemistry and biotechnology reinforcing biochemistry lecture concepts.,2,"CHEM244 with C or better, CHEM473",Senior,4.0,"Biochemistry Laboratory, Laboratory Skills","Biochemistry Laboratory, Biotechnology Laboratory, Laboratory Techniques",Fall/Spring,TBD,Chemistry
CHEM480,Instrumental Analysis,Laboratory exploring principles of modern instruments for chemical analysis including spectroscopy and chromatography.,2,"CHEM221, CHEM222 with C or better",Senior,4.5,"Instrumental Analysis, Analytical Chemistry","Instrumental Analysis, Analytical Instruments, Spectroscopy, Chromatography",Fall/Spring,TBD,Chemistry
CHEM490,Special Topics in Chemistry,Course offered in specific areas as interest develops covering specialized topics in chemistry.,3,"Depends on course nature",Senior,3.5,"Special Topics, Advanced Chemistry","Special Topics Chemistry, Advanced Studies, Current Research, Specialized Chemistry",Fall/Spring,TBD,Chemistry
CHEM491,Research and Independent Study I,Opportunity to work on research project under individual guidance of chemistry department member.,3,"Senior standing in chemistry or chemical engineering",Senior,4.0,"Research Skills, Independent Study","Research Methods, Independent Study, Scientific Research, Chemistry Research",Fall/Spring,TBD,Chemistry
CHEM492,Research and Independent Study II,Continuation of CHEM491 providing advanced research experience under faculty guidance.,3,"CHEM491 with C or better",Senior,4.0,"Advanced Research, Independent Study","Advanced Research Methods, Independent Study, Scientific Research, Chemistry Research",Fall/Spring,TBD,Chemistry
COM200,Communicating in Organizations,Allows students to understand writing needs in corporate culture with intensive writing in various forms for diverse audiences.,3,"ENGL101 and ENGL102 with C or higher",Sophomore,3.0,"Professional Communication, Business Writing","Professional Communication, Business Writing, Corporate Communication, Desktop Publishing",Fall/Spring,TBD,Communication
COM201,Introduction to Communication and Media,Overview of history theory and practice of communication and media in various contexts developing critical thinking skills.,3,"ENGL101 and ENGL102 with C or higher",Sophomore,3.0,"Communication Theory, Media Studies","Communication Theory, Media Studies, Digital Media, Media Literacy, Media Ethics",Fall/Spring,TBD,Communication
COM225,Special Topics in Communication,Engages students in study of new or advanced topics in communications with topics announced prior semester.,3,ENGL101,Sophomore,3.0,"Special Topics, Communication Studies","Special Topics Communication, Advanced Communication, Current Issues",Fall/Spring,TBD,Communication
COM230,Introduction to Film,Introduction to film studies focusing on close verbal and visual analysis and critical writing skills.,3,"ENGL101 with C or higher",Sophomore,3.5,"Film Studies, Visual Analysis","Film Studies, Cinema Analysis, Visual Literacy, Critical Writing, Cinematography",Fall/Spring,TBD,Communication
COM240,New Media Technologies,Introduces students to variety of new and emerging media technologies including social media and virtual reality.,3,"ENGL101 and ENGL102 and COM201 with C or higher",Junior,3.5,"New Media, Technology Studies","New Media Technologies, Social Media, Virtual Reality, Algorithmic Systems",Fall/Spring,TBD,Communication
COM241,Sound Communication,Practice-oriented introduction to science technology and cultural influence of sound reproduction in various media formats.,3,"COM240 and ENGL101 and ENGL102 with C or higher",Junior,4.0,"Sound Studies, Audio Technology","Sound Studies, Audio Technology, Digital Audio, Sound Engineering, Media Production",Fall/Spring,TBD,Communication
COM303,Video Narrative,Introduces multimedia resources to develop strategies for reading and writing within visually-based screen-oriented culture.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Video Production, Multimedia","Video Production, Multimedia Storytelling, Visual Culture, Independent Media",Fall/Spring,TBD,Communication
COM310,Organizational and Group Communication,Surveys theory and research related to interpersonal communication focusing on managing personal and professional relationships.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Interpersonal Communication, Organizational Behavior","Interpersonal Communication, Group Dynamics, Professional Relationships, Organizational Behavior",Fall/Spring,TBD,Communication
COM311,Collaborative Leadership and Communication,Surveys theories and research about interpersonal communication in organizational and group settings.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Leadership Communication, Team Dynamics","Leadership Communication, Collaborative Leadership, Team Dynamics, Group Communication",Fall/Spring,TBD,Communication
COM312,Effective Communication,Pre-professional course providing knowledge and skills for intentional and effective communication across real-world contexts.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.0,"Professional Communication, Public Speaking","Professional Communication, Public Speaking, Presentation Skills, Communication Strategies",Fall/Spring,TBD,Communication
COM313,Writing in the Workplace,Advanced writing course combining theory with practice instructing students on turning complex knowledge into usable content.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Technical Writing, Professional Writing","Technical Writing, Professional Writing, Workplace Communication, Document Design",Fall/Spring,TBD,Communication
COM314,Theory of Rhetoric,Examines theories of rhetoric from ancient to contemporary times focusing on ways theories inform communication practice.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.5,"Rhetoric Theory, Communication Theory","Rhetoric Theory, Communication Theory, Classical Rhetoric, Contemporary Rhetoric",Fall/Spring,TBD,Communication
COM315,Environmental Communication,Concentrates on effective communication through close study of contemporary writing and film about the environment.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Environmental Communication, Science Communication","Environmental Communication, Science Communication, Environmental Rhetoric, Documentary Studies",Fall/Spring,TBD,Communication
COM316,Creative Writing,Focuses on complexities of creating literary texts analyzing student writing in fiction creative non-fiction poetry and drama.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Creative Writing, Literature","Creative Writing, Fiction Writing, Poetry, Drama, Literary Analysis",Fall/Spring,TBD,Communication
COM317,Advanced Composition,Involves composing in-depth persuasive research essays using current media tools and venues in several iterations.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Advanced Writing, Research Writing","Advanced Writing, Research Writing, Persuasive Writing, Multimedia Composition",Fall/Spring,TBD,Communication
COM318,Communication Theory and Practice,Provides opportunity to discover and critically employ communication theories through variety of professional and everyday formats.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Communication Theory, Applied Communication","Communication Theory, Applied Communication, Media Analysis, Cultural Studies",Fall/Spring,TBD,Communication
COM319,Technical Professional and Scientific Writing for Publication,Acquaints students with significant technical professional and scientific writing while sharpening analytical skills.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Technical Writing, Scientific Writing","Technical Writing, Scientific Writing, Professional Writing, Academic Writing",Fall/Spring,TBD,Communication
COM321,Technology & Tactics of Sound,Effective primer in science of how sound has been measured and understood historically as media format.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Sound Technology, Audio Engineering","Sound Technology, Audio Engineering, Acoustic Science, Sound Design",Fall/Spring,TBD,Communication
COM323,Mobile Media Making,Develops competencies in discovering developing and using variety of skills using cell phone for information gathering and presentation.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Mobile Media, Digital Storytelling","Mobile Media, Digital Storytelling, Mobile Photography, Content Creation",Fall/Spring,TBD,Communication
COM324,Podcast Practicum,Guides students through practice of preparing organizing and producing thematically orchestrated podcasts with focus on composition and editing.,3,"ENGL101 and ENGL102 with C or better",Junior,4.0,"Podcast Production, Audio Production","Podcast Production, Audio Production, Digital Media, Content Creation",Fall/Spring,TBD,Communication
COM325,Special Topics in Communication and Media,Examines varying themes in communication and media with topics changing by semester.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Special Topics, Media Studies","Special Topics Communication, Media Studies, Current Issues, Advanced Topics",Fall/Spring,TBD,Communication
COM336,Multimedia Journalism,Trains students in skills of interviewing and reporting essential to career in communication and media.,3,"COM240 and ENGL101 and ENGL102 with C or higher",Junior,4.0,"Journalism, Multimedia Reporting","Multimedia Journalism, Reporting, Interviewing, Digital Journalism",Fall/Spring,TBD,Communication
